step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
1194,stage,staged,,,,,6,,281,143,0.6073
1197,stage,staged,,,,,6,,282,143,0.6264
1198,stage,staged,,,,,6,,283,143,0.6734
1199,stage,staged,,,,,6,,284,143,0.6061
1180,promote,shadow_promote,,,,,6,,272,144
1189,promote,shadow_promote,,,,,6,,272,145
1198,promote,shadow_promote,,,,,6,,272,146
1151,promote,shadow_promote,,,,,6,,272,147
1176,promote,shadow_promote,,,,,6,,272,148
1169,promote,shadow_promote,,,,,6,,272,149
1165,promote,shadow_promote,,,,,6,,272,150
1184,promote,shadow_promote,,,,,6,,272,151
1156,promote,shadow_promote,,,,,6,,272,152
1178,promote,shadow_promote,,,,,6,,272,153
1177,promote,shadow_promote,,,,,6,,272,154
1197,promote,shadow_promote,,,,,6,,272,155
1200,stage,staged,,,,,6,,273,155,0.6495
1201,stage,staged,,,,,6,,274,155,0.6338
1203,stage,staged,,,,,6,,275,155,0.6659
1204,stage,staged,,,,,6,,276,155,0.624
1206,stage,staged,,,,,6,,277,155,0.6215
1207,stage,staged,,,,,6,,278,155,0.6389
1208,stage,staged,,,,,6,,279,155,0.6676
1209,stage,staged,,,,,6,,280,155,0.6738
1210,stage,staged,,,,,6,,281,155,0.6336
1211,stage,staged,,,,,6,,282,155,0.6115
1213,stage,staged,,,,,6,,283,155,0.6412
1217,stage,staged,,,,,6,,284,155,0.6033
1218,stage,staged,,,,,6,,285,155,0.6365
1220,stage,staged,,,,,6,,286,155,0.6605
1221,stage,staged,,,,,6,,287,155,0.6203
1223,stage,staged,,,,,6,,288,155,0.6557
1224,stage,staged,,,,,6,,289,155,0.6441
1225,stage,staged,,,,,6,,290,155,0.6209
1226,stage,staged,,,,,6,,291,155,0.6493
1227,stage,staged,,,,,6,,292,155,0.6489
1228,stage,staged,,,,,6,,293,155,0.6431
1229,stage,staged,,,,,6,,294,155,0.6072
1231,stage,staged,,,,,6,,295,155,0.6343
1233,stage,staged,,,,,6,,296,155,0.637
1234,stage,staged,,,,,6,,297,155,0.6124
1235,stage,staged,,,,,6,,298,155,0.6311
1236,stage,staged,,,,,6,,299,155,0.6405
1238,stage,staged,,,,,6,,300,155,0.6214
1240,commit,add,0.5541001558303833,0.5546007752418518,1.5452298200129833,2.0793814659118652,6,42,300,156
1241,stage,staged,,,,,6,,300,156,0.6589
1243,stage,staged,,,,,6,,300,156,0.6726
1244,stage,staged,,,,,6,,300,156,0.6396
1245,stage,staged,,,,,6,,300,156,0.6125
1246,stage,staged,,,,,6,,300,156,0.6394
1247,stage,staged,,,,,6,,300,156,0.6645
1248,stage,staged,,,,,6,,300,156,0.6306
1249,stage,staged,,,,,6,,300,156,0.6553
1243,promote,shadow_promote,,,,,6,,289,157
1209,promote,shadow_promote,,,,,6,,289,158
1247,promote,shadow_promote,,,,,6,,289,159
1208,promote,shadow_promote,,,,,6,,289,160
1203,promote,shadow_promote,,,,,6,,289,161
1241,promote,shadow_promote,,,,,6,,289,162
1249,promote,shadow_promote,,,,,6,,289,163
1220,promote,shadow_promote,,,,,6,,289,164
1223,promote,shadow_promote,,,,,6,,289,165
1226,promote,shadow_promote,,,,,6,,289,166
1227,promote,shadow_promote,,,,,6,,289,167
1250,stage,staged,,,,,6,,290,167,0.6657
1253,stage,staged,,,,,6,,291,167,0.6513
1255,stage,staged,,,,,6,,292,167,0.6586
1258,stage,staged,,,,,6,,293,167,0.6341
1260,stage,staged,,,,,6,,294,167,0.6455
1261,stage,staged,,,,,6,,295,167,0.6277
1263,stage,staged,,,,,6,,296,167,0.6403
1265,stage,staged,,,,,6,,297,167,0.624
1267,stage,staged,,,,,6,,298,167,0.6398
1269,stage,staged,,,,,6,,299,167,0.6672
1270,stage,staged,,,,,6,,300,167,0.6703
1271,stage,staged,,,,,6,,300,167,0.6643
1274,stage,staged,,,,,6,,300,167,0.6241
1276,stage,staged,,,,,6,,300,167,0.6687
1277,stage,staged,,,,,6,,300,167,0.6439
1278,stage,staged,,,,,6,,300,167,0.6172
1279,stage,staged,,,,,6,,300,167,0.6502
1280,stage,staged,,,,,6,,300,167,0.6536
1282,stage,staged,,,,,6,,300,167,0.6482
1283,stage,staged,,,,,6,,300,167,0.6079
1284,stage,staged,,,,,6,,300,167,0.6603
1285,stage,staged,,,,,6,,300,167,0.6707
1286,stage,staged,,,,,6,,300,167,0.6539
1288,stage,staged,,,,,6,,300,167,0.4239
1289,stage,staged,,,,,6,,300,167,0.674
1290,stage,staged,,,,,6,,300,167,0.6414
1291,stage,staged,,,,,6,,300,167,0.6281
1292,stage,staged,,,,,6,,300,167,0.6167
1293,stage,staged,,,,,6,,300,167,0.6493
1296,stage,staged,,,,,6,,300,167,0.1394
1297,stage,staged,,,,,6,,300,167,0.6564
1298,stage,staged,,,,,6,,300,167,0.6515
1299,stage,staged,,,,,6,,300,167,0.6594
1289,promote,shadow_promote,,,,,6,,289,168
1285,promote,shadow_promote,,,,,6,,289,169
1270,promote,shadow_promote,,,,,6,,289,170
1276,promote,shadow_promote,,,,,6,,289,171
1269,promote,shadow_promote,,,,,6,,289,172
1271,promote,shadow_promote,,,,,6,,289,173
1299,promote,shadow_promote,,,,,6,,289,174
1284,promote,shadow_promote,,,,,6,,289,175
1250,promote,shadow_promote,,,,,6,,289,176
1297,promote,shadow_promote,,,,,6,,289,177
1255,promote,shadow_promote,,,,,6,,289,178
1300,stage,staged,,,,,6,,290,178,0.6547
1301,stage,staged,,,,,6,,291,178,0.6494
1302,stage,staged,,,,,6,,292,178,0.64
1303,stage,staged,,,,,6,,293,178,0.625
1306,stage,staged,,,,,6,,294,178,0.6297
1308,stage,staged,,,,,6,,295,178,0.6665
1309,stage,staged,,,,,6,,296,178,0.6163
1311,stage,staged,,,,,6,,297,178,0.6205
1312,stage,staged,,,,,6,,298,178,0.6397
1315,stage,staged,,,,,6,,299,178,0.6567
1316,stage,staged,,,,,6,,300,178,0.7016
1317,stage,staged,,,,,6,,300,178,0.6369
1320,stage,staged,,,,,6,,300,178,0.6443
1321,stage,staged,,,,,6,,300,178,0.6416
1326,stage,staged,,,,,6,,300,178,0.6406
1329,stage,staged,,,,,6,,300,178,0.6404
1330,stage,staged,,,,,6,,300,178,0.6802
1334,stage,staged,,,,,6,,300,178,0.6033
1345,stage,staged,,,,,6,,300,178,0.6707
1348,stage,staged,,,,,6,,300,178,0.6673
1349,stage,staged,,,,,6,,300,178,0.6716
1316,promote,shadow_promote,,,,,6,,288,179
1330,promote,shadow_promote,,,,,6,,288,180
1349,promote,shadow_promote,,,,,6,,288,181
1345,promote,shadow_promote,,,,,6,,288,182
1348,promote,shadow_promote,,,,,6,,288,183
1308,promote,shadow_promote,,,,,6,,288,184
1315,promote,shadow_promote,,,,,6,,288,185
1300,promote,shadow_promote,,,,,6,,288,186
1286,promote,shadow_promote,,,,,6,,288,187
1280,promote,shadow_promote,,,,,6,,288,188
1298,promote,shadow_promote,,,,,6,,288,189
1301,promote,shadow_promote,,,,,6,,288,190
1350,stage,staged,,,,,6,,289,190,0.6812
1351,stage,staged,,,,,6,,290,190,0.6563
1352,stage,staged,,,,,6,,291,190,0.6382
1356,stage,staged,,,,,6,,292,190,0.6052
1357,stage,staged,,,,,6,,293,190,0.6412
1362,stage,staged,,,,,6,,294,190,0.6632
1366,stage,staged,,,,,6,,295,190,0.6536
1367,stage,staged,,,,,6,,296,190,0.6479
1368,stage,staged,,,,,6,,297,190,0.6523
1370,stage,staged,,,,,6,,298,190,0.6385
1372,stage,staged,,,,,6,,299,190,0.6137
1374,stage,staged,,,,,6,,300,190,0.1855
1375,stage,staged,,,,,6,,300,190,0.6241
1377,stage,staged,,,,,6,,300,190,0.6451
1379,stage,staged,,,,,6,,300,190,0.6464
1380,stage,staged,,,,,6,,300,190,0.6271
1381,stage,staged,,,,,6,,300,190,0.6757
1384,stage,staged,,,,,6,,300,190,0.6445
1385,stage,staged,,,,,6,,300,190,0.6975
1387,stage,staged,,,,,6,,300,190,0.6348
1388,stage,staged,,,,,6,,300,190,0.2335
1389,stage,staged,,,,,6,,300,190,0.6696
1390,stage,staged,,,,,6,,300,190,0.3437
1392,stage,staged,,,,,6,,300,190,0.664
1393,stage,staged,,,,,6,,300,190,0.2078
1395,stage,staged,,,,,6,,300,190,0.649
1396,stage,staged,,,,,6,,300,190,0.6494
1399,stage,staged,,,,,6,,300,190,0.1331
1385,promote,shadow_promote,,,,,6,,288,191
1350,promote,shadow_promote,,,,,6,,288,192
1381,promote,shadow_promote,,,,,6,,288,193
1389,promote,shadow_promote,,,,,6,,288,194
1392,promote,shadow_promote,,,,,6,,288,195
1362,promote,shadow_promote,,,,,6,,288,196
1368,promote,shadow_promote,,,,,6,,288,197
1351,promote,shadow_promote,,,,,6,,288,198
1396,promote,shadow_promote,,,,,6,,288,199
1395,promote,shadow_promote,,,,,6,,288,200
1366,promote,shadow_promote,,,,,6,,288,201
1367,promote,shadow_promote,,,,,6,,288,202
1401,stage,staged,,,,,6,,289,202,0.6473
1403,stage,staged,,,,,6,,290,202,0.1618
1404,stage,staged,,,,,6,,291,202,0.6555
1405,stage,staged,,,,,6,,292,202,0.6534
1407,stage,staged,,,,,6,,293,202,0.6963
1408,stage,staged,,,,,6,,294,202,0.6708
1409,stage,staged,,,,,6,,295,202,0.6712
1410,stage,staged,,,,,6,,296,202,0.6584
1411,stage,staged,,,,,6,,297,202,0.6503
1413,stage,staged,,,,,6,,298,202,0.1561
1414,stage,staged,,,,,6,,299,202,0.6905
1416,stage,staged,,,,,6,,300,202,0.641
1417,stage,staged,,,,,6,,300,202,0.6645
1418,stage,staged,,,,,6,,300,202,0.6819
1419,stage,staged,,,,,6,,300,202,0.6245
1420,stage,staged,,,,,6,,300,202,0.6299
1425,stage,staged,,,,,6,,300,202,0.6311
1426,stage,staged,,,,,6,,300,202,0.6011
1427,stage,staged,,,,,6,,300,202,0.712
1429,stage,staged,,,,,6,,300,202,0.6539
1430,stage,staged,,,,,6,,300,202,0.6544
1431,stage,staged,,,,,6,,300,202,0.651
1433,stage,staged,,,,,6,,300,202,0.6595
1434,stage,staged,,,,,6,,300,202,0.6298
1435,stage,staged,,,,,6,,300,202,0.2108
1436,stage,staged,,,,,6,,300,202,0.6596
1438,stage,staged,,,,,6,,300,202,0.654
1442,stage,staged,,,,,6,,300,202,0.6986
1443,stage,staged,,,,,6,,300,202,0.6696
1444,stage,staged,,,,,6,,300,202,0.6352
1445,stage,staged,,,,,6,,300,202,0.0062
1446,stage,staged,,,,,6,,300,202,0.1191
1427,promote,shadow_promote,,,,,6,,288,203
1442,promote,shadow_promote,,,,,6,,288,204
1407,promote,shadow_promote,,,,,6,,288,205
1414,promote,shadow_promote,,,,,6,,288,206
1418,promote,shadow_promote,,,,,6,,288,207
1443,promote,shadow_promote,,,,,6,,288,208
1409,promote,shadow_promote,,,,,6,,288,209
1408,promote,shadow_promote,,,,,6,,288,210
1417,promote,shadow_promote,,,,,6,,288,211
1436,promote,shadow_promote,,,,,6,,288,212
1433,promote,shadow_promote,,,,,6,,288,213
1410,promote,shadow_promote,,,,,6,,288,214
1450,stage,staged,,,,,6,,289,214,0.6282
1452,stage,staged,,,,,6,,290,214,0.6373
1453,stage,staged,,,,,6,,291,214,0.6339
1455,stage,staged,,,,,6,,292,214,0.1752
1457,stage,staged,,,,,6,,293,214,0.6096
1458,stage,staged,,,,,6,,294,214,0.6555
1461,stage,staged,,,,,6,,295,214,0.6366
1462,stage,staged,,,,,6,,296,214,0.6486
1463,stage,staged,,,,,6,,297,214,0.6534
1464,stage,staged,,,,,6,,298,214,0.6726
1465,stage,staged,,,,,6,,299,214,0.6655
1466,stage,staged,,,,,6,,300,214,0.6375
1467,stage,staged,,,,,6,,300,214,0.6532
1468,stage,staged,,,,,6,,300,214,0.6593
1469,stage,staged,,,,,6,,300,214,0.6229
1471,stage,staged,,,,,6,,300,214,0.6318
1474,stage,staged,,,,,6,,300,214,0.6576
1475,stage,staged,,,,,6,,300,214,0.6115
1478,stage,staged,,,,,6,,300,214,0.6718
1479,stage,staged,,,,,6,,300,214,0.6125
1480,stage,staged,,,,,6,,300,214,0.6778
1481,stage,staged,,,,,6,,300,214,0.6543
1483,stage,staged,,,,,6,,300,214,0.6726
1484,stage,staged,,,,,6,,300,214,0.6522
1485,stage,staged,,,,,6,,300,214,0.6793
1489,stage,staged,,,,,6,,300,214,0.6481
1492,stage,staged,,,,,6,,300,214,0.6264
1493,stage,staged,,,,,6,,300,214,0.6443
1497,stage,staged,,,,,6,,300,214,0.6539
1485,promote,shadow_promote,,,,,6,,288,215
1480,promote,shadow_promote,,,,,6,,288,216
1483,promote,shadow_promote,,,,,6,,288,217
1478,promote,shadow_promote,,,,,6,,288,218
1464,promote,shadow_promote,,,,,6,,288,219
1465,promote,shadow_promote,,,,,6,,288,220
1468,promote,shadow_promote,,,,,6,,288,221
1474,promote,shadow_promote,,,,,6,,288,222
1497,promote,shadow_promote,,,,,6,,288,223
1481,promote,shadow_promote,,,,,6,,288,224
1484,promote,shadow_promote,,,,,6,,288,225
1467,promote,shadow_promote,,,,,6,,288,226
1500,stage,staged,,,,,6,,289,226,0.6612
1502,stage,staged,,,,,6,,290,226,0.6717
1503,stage,staged,,,,,6,,291,226,0.6573
1504,stage,staged,,,,,6,,292,226,0.6289
1505,stage,staged,,,,,6,,293,226,0.6542
1507,stage,staged,,,,,6,,294,226,0.6519
1508,stage,staged,,,,,6,,295,226,0.6671
1510,stage,staged,,,,,6,,296,226,0.6409
1512,stage,staged,,,,,6,,297,226,0.1483
1514,stage,staged,,,,,6,,298,226,0.6634
1516,stage,staged,,,,,6,,299,226,0.1268
1517,stage,staged,,,,,6,,300,226,0.6648
1518,stage,staged,,,,,6,,300,226,0.6651
1519,stage,staged,,,,,6,,300,226,0.6679
1520,stage,staged,,,,,6,,300,226,0.6411
1524,stage,staged,,,,,6,,300,226,0.6418
1525,stage,staged,,,,,6,,300,226,0.6549
1526,stage,staged,,,,,6,,300,226,0.65
1527,stage,staged,,,,,6,,300,226,0.6295
1528,stage,staged,,,,,6,,300,226,0.6593
1529,stage,staged,,,,,6,,300,226,0.6928
1530,stage,staged,,,,,6,,300,226,0.654
1533,stage,staged,,,,,6,,300,226,0.6496
1534,stage,staged,,,,,6,,300,226,0.6288
1536,stage,staged,,,,,6,,300,226,0.6657
1538,stage,staged,,,,,6,,300,226,0.6227
1539,stage,staged,,,,,6,,300,226,0.6476
1540,stage,staged,,,,,6,,300,226,0.6723
1541,stage,staged,,,,,6,,300,226,0.6569
1544,stage,staged,,,,,6,,300,226,0.6037
1547,stage,staged,,,,,6,,300,226,0.6605
1548,stage,staged,,,,,6,,300,226,0.6677
1549,stage,staged,,,,,6,,300,226,0.0267
1529,promote,shadow_promote,,,,,6,,288,227
1540,promote,shadow_promote,,,,,6,,288,228
1548,promote,shadow_promote,,,,,6,,288,229
1519,promote,shadow_promote,,,,,6,,288,230
1536,promote,shadow_promote,,,,,6,,288,231
1502,promote,shadow_promote,,,,,6,,288,232
1518,promote,shadow_promote,,,,,6,,288,233
1517,promote,shadow_promote,,,,,6,,288,234
1547,promote,shadow_promote,,,,,6,,288,235
1508,promote,shadow_promote,,,,,6,,288,236
1514,promote,shadow_promote,,,,,6,,288,237
1528,promote,shadow_promote,,,,,6,,288,238
1551,stage,staged,,,,,6,,289,238,0.633
1553,stage,staged,,,,,6,,290,238,0.6462
1554,stage,staged,,,,,6,,291,238,0.6897
1557,stage,staged,,,,,6,,292,238,0.6292
1558,stage,staged,,,,,6,,293,238,0.6551
1563,stage,staged,,,,,6,,294,238,0.6561
1564,stage,staged,,,,,6,,295,238,0.6279
1565,stage,staged,,,,,6,,296,238,0.6567
1566,stage,staged,,,,,6,,297,238,0.6597
1567,stage,staged,,,,,6,,298,238,0.6731
1568,stage,staged,,,,,6,,299,238,0.6663
1569,stage,staged,,,,,6,,300,238,0.6552
1570,stage,staged,,,,,6,,300,238,0.6521
1572,stage,staged,,,,,6,,300,238,0.6456
1574,stage,staged,,,,,6,,300,238,0.6622
1575,stage,staged,,,,,6,,300,238,0.6482
1577,stage,staged,,,,,6,,300,238,0.6519
1578,stage,staged,,,,,6,,300,238,0.6338
1579,stage,staged,,,,,6,,300,238,0.6531
1580,stage,staged,,,,,6,,300,238,0.62
1583,stage,staged,,,,,6,,300,238,0.6575
1585,stage,staged,,,,,6,,300,238,0.6765
1586,stage,staged,,,,,6,,300,238,0.6536
1587,stage,staged,,,,,6,,300,238,0.2396
1590,stage,staged,,,,,6,,300,238,0.666
1591,stage,staged,,,,,6,,300,238,0.6329
1592,stage,staged,,,,,6,,300,238,0.6376
1594,stage,staged,,,,,6,,300,238,0.6777
1595,stage,staged,,,,,6,,300,238,0.2425
1596,stage,staged,,,,,6,,300,238,0.6336
1597,stage,staged,,,,,6,,300,238,0.661
1554,promote,shadow_promote,,,,,6,,288,239
1594,promote,shadow_promote,,,,,6,,288,240
1585,promote,shadow_promote,,,,,6,,288,241
1567,promote,shadow_promote,,,,,6,,288,242
1590,promote,shadow_promote,,,,,6,,288,243
1568,promote,shadow_promote,,,,,6,,288,244
1597,promote,shadow_promote,,,,,6,,288,245
1574,promote,shadow_promote,,,,,6,,288,246
1565,promote,shadow_promote,,,,,6,,288,247
1583,promote,shadow_promote,,,,,6,,288,248
1566,promote,shadow_promote,,,,,6,,288,249
1586,promote,shadow_promote,,,,,6,,288,250
1600,stage,staged,,,,,6,,289,250,0.7623
1602,stage,staged,,,,,6,,290,250,0.6726
1603,stage,staged,,,,,6,,291,250,0.0432
1604,stage,staged,,,,,6,,292,250,0.6405
1605,stage,staged,,,,,6,,293,250,0.6709
1607,stage,staged,,,,,6,,294,250,0.6532
1608,stage,staged,,,,,6,,295,250,0.6305
1609,stage,staged,,,,,6,,296,250,0.6395
1612,stage,staged,,,,,6,,297,250,0.6918
1613,stage,staged,,,,,6,,298,250,0.6462
1614,stage,staged,,,,,6,,299,250,0.631
1617,stage,staged,,,,,6,,300,250,0.6766
1620,stage,staged,,,,,6,,300,250,0.6379
1621,stage,staged,,,,,6,,300,250,0.2178
1622,stage,staged,,,,,6,,300,250,0.6534
1624,stage,staged,,,,,6,,300,250,0.6442
1627,stage,staged,,,,,6,,300,250,0.6638
1629,stage,staged,,,,,6,,300,250,0.6984
1630,stage,staged,,,,,6,,300,250,0.6313
1631,stage,staged,,,,,6,,300,250,0.6826
1632,stage,staged,,,,,6,,300,250,0.6745
1633,stage,staged,,,,,6,,300,250,0.6438
1635,stage,staged,,,,,6,,300,250,0.6542
1637,stage,staged,,,,,6,,300,250,0.6613
1638,stage,staged,,,,,6,,300,250,0.648
1640,stage,staged,,,,,6,,300,250,0.6418
1641,stage,staged,,,,,6,,300,250,0.6491
1648,stage,staged,,,,,6,,300,250,0.6374
1649,stage,staged,,,,,6,,300,250,0.6751
1600,promote,shadow_promote,,,,,6,,288,251
1629,promote,shadow_promote,,,,,6,,288,252
1612,promote,shadow_promote,,,,,6,,288,253
1631,promote,shadow_promote,,,,,6,,288,254
1649,promote,shadow_promote,,,,,6,,288,255
1632,promote,shadow_promote,,,,,6,,288,256
1617,promote,shadow_promote,,,,,6,,288,257
1602,promote,shadow_promote,,,,,6,,288,258
1605,promote,shadow_promote,,,,,6,,288,259
1627,promote,shadow_promote,,,,,6,,288,260
1637,promote,shadow_promote,,,,,6,,288,261
1635,promote,shadow_promote,,,,,6,,288,262
1650,stage,staged,,,,,6,,289,262,0.7781
1652,stage,staged,,,,,6,,290,262,0.6296
1654,stage,staged,,,,,6,,291,262,0.6287
1655,stage,staged,,,,,6,,292,262,0.6488
1657,stage,staged,,,,,6,,293,262,0.6224
1658,stage,staged,,,,,6,,294,262,0.6495
1659,stage,staged,,,,,6,,295,262,0.6391
1661,stage,staged,,,,,6,,296,262,0.6758
1664,stage,staged,,,,,6,,297,262,0.6563
1665,stage,staged,,,,,6,,298,262,0.6874
1666,stage,staged,,,,,6,,299,262,0.6763
1667,stage,staged,,,,,6,,300,262,0.7704
1670,stage,staged,,,,,6,,300,262,0.655
1671,stage,staged,,,,,6,,300,262,0.6783
1672,stage,staged,,,,,6,,300,262,0.6915
1673,stage,staged,,,,,6,,300,262,0.6225
1674,stage,staged,,,,,6,,300,262,0.64
1676,stage,staged,,,,,6,,300,262,0.6541
1677,stage,staged,,,,,6,,300,262,0.6456
1678,stage,staged,,,,,6,,300,262,0.6875
1679,stage,staged,,,,,6,,300,262,0.133
1681,stage,staged,,,,,6,,300,262,0.6939
1682,stage,staged,,,,,6,,300,262,0.701
1684,stage,staged,,,,,6,,300,262,0.6189
1688,stage,staged,,,,,6,,300,262,0.635
1689,stage,staged,,,,,6,,300,262,0.6502
1691,stage,staged,,,,,6,,300,262,0.6817
1694,stage,staged,,,,,6,,300,262,0.694
1697,stage,staged,,,,,6,,300,262,0.6706
1698,stage,staged,,,,,6,,300,262,0.6536
1699,stage,staged,,,,,6,,300,262,0.0483
1650,promote,shadow_promote,,,,,6,,288,263
1667,promote,shadow_promote,,,,,6,,288,264
1682,promote,shadow_promote,,,,,6,,288,265
1694,promote,shadow_promote,,,,,6,,288,266
1681,promote,shadow_promote,,,,,6,,288,267
1672,promote,shadow_promote,,,,,6,,288,268
1678,promote,shadow_promote,,,,,6,,288,269
1665,promote,shadow_promote,,,,,6,,288,270
1691,promote,shadow_promote,,,,,6,,288,271
1671,promote,shadow_promote,,,,,6,,288,272
1661,promote,shadow_promote,,,,,6,,288,273
1666,promote,shadow_promote,,,,,6,,288,274
1700,stage,staged,,,,,6,,289,274,0.784
1704,stage,staged,,,,,6,,290,274,0.6979
1706,stage,staged,,,,,6,,291,274,0.6524
1707,stage,staged,,,,,6,,292,274,0.6441
1708,stage,staged,,,,,6,,293,274,0.6546
1709,stage,staged,,,,,6,,294,274,0.629
1710,stage,staged,,,,,6,,295,274,0.6367
1711,stage,staged,,,,,6,,296,274,0.675
1712,stage,staged,,,,,6,,297,274,0.657
1713,stage,staged,,,,,6,,298,274,0.7644
1715,stage,staged,,,,,6,,299,274,0.6608
1717,stage,staged,,,,,6,,300,274,0.6424
1718,stage,staged,,,,,6,,300,274,0.6377
1719,stage,staged,,,,,6,,300,274,0.6742
1720,stage,staged,,,,,6,,300,274,0.6587
1721,stage,staged,,,,,6,,300,274,0.6639
1724,stage,staged,,,,,6,,300,274,0.0416
1725,stage,staged,,,,,6,,300,274,0.6882
1726,stage,staged,,,,,6,,300,274,0.671
1728,stage,staged,,,,,6,,300,274,0.6938
1729,stage,staged,,,,,6,,300,274,0.0483
1731,stage,staged,,,,,6,,300,274,0.2204
1732,stage,staged,,,,,6,,300,274,0.6464
1733,stage,staged,,,,,6,,300,274,0.653
1734,stage,staged,,,,,6,,300,274,0.6575
1735,stage,staged,,,,,6,,300,274,0.6869
1739,stage,staged,,,,,6,,300,274,0.757
1740,stage,staged,,,,,6,,300,274,0.6234
1741,stage,staged,,,,,6,,300,274,0.6516
1742,stage,staged,,,,,6,,300,274,0.6365
1743,stage,staged,,,,,6,,300,274,0.6352
1749,stage,staged,,,,,6,,300,274,0.3257
1700,promote,shadow_promote,,,,,6,,288,275
1713,promote,shadow_promote,,,,,6,,288,276
1739,promote,shadow_promote,,,,,6,,288,277
1728,promote,shadow_promote,,,,,6,,288,278
1704,promote,shadow_promote,,,,,6,,288,279
1725,promote,shadow_promote,,,,,6,,288,280
1735,promote,shadow_promote,,,,,6,,288,281
1711,promote,shadow_promote,,,,,6,,288,282
1719,promote,shadow_promote,,,,,6,,288,283
1726,promote,shadow_promote,,,,,6,,288,284
1697,promote,shadow_promote,,,,,6,,288,285
1721,promote,shadow_promote,,,,,6,,288,286
1753,stage,staged,,,,,6,,289,286,0.7809
1754,stage,staged,,,,,6,,290,286,0.6859
1756,stage,staged,,,,,6,,291,286,0.6722
1757,stage,staged,,,,,6,,292,286,0.0537
1759,stage,staged,,,,,6,,293,286,0.6272
1761,stage,staged,,,,,6,,294,286,0.621
1763,stage,staged,,,,,6,,295,286,0.6639
1765,stage,staged,,,,,6,,296,286,0.664
1767,stage,staged,,,,,6,,297,286,0.7619
1769,stage,staged,,,,,6,,298,286,0.6694
1770,stage,staged,,,,,6,,299,286,0.7019
1771,stage,staged,,,,,6,,300,286,0.6781
1772,stage,staged,,,,,6,,300,286,0.6573
1773,stage,staged,,,,,6,,300,286,0.6847
1775,stage,staged,,,,,6,,300,286,0.6624
1776,stage,staged,,,,,6,,300,286,0.6659
1777,stage,staged,,,,,6,,300,286,0.6893
1778,stage,staged,,,,,6,,300,286,0.6408
1781,stage,staged,,,,,6,,300,286,0.6446
1782,stage,staged,,,,,6,,300,286,0.691
1786,stage,staged,,,,,6,,300,286,0.6533
1787,stage,staged,,,,,6,,300,286,0.6518
1788,stage,staged,,,,,6,,300,286,0.6699
1789,stage,staged,,,,,6,,300,286,0.6823
1790,stage,staged,,,,,6,,300,286,0.6627
1791,stage,staged,,,,,6,,300,286,0.6511
1792,stage,staged,,,,,6,,300,286,0.6461
