step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
10404,0.0711,1.8507,1.0737,0.0069,0.0019440046328612838,0.6025,0.0129,0.1478,1.0,7,7.0,15,1.1667,0.0,0.9873,1.0,0.9473,1.0,0.75,0.3365,0.3365,1.1052,2,0.512,106.5941,0.0,1,0,0.0142,0.15,1,0.0041,0.0
10405,0.1572,1.766,1.1703,0.4546,0.001943881849367512,0.5928,0.0312,0.1403,1.0,7,7.0,15,1.1667,0.0,0.9667,0.9958,0.9339,0.9231,0.125,0.3318,0.3318,1.0875,2,0.5033,106.6141,0.0,1,0,0.0339,0.15,0,0.0,0.0
10406,0.074,1.6814,1.0769,0.1656,0.0019437589357365543,0.603,0.0144,0.1481,1.0,7,7.0,15,1.1667,0.0,0.9857,1.0,0.9509,0.9792,0.5,1.1393,1.1393,3.6569,2,0.5036,106.6341,0.0,1,0,0.0528,0.15,0,0.0,0.0
10407,2.227,1.7087,9.2717,0.356,0.0019436358919873652,0.5854,1.2915,0.1132,1.0,7,7.0,15,1.1667,0.0,0.2619,0.619,0.4018,0.9231,0.125,0.4413,0.4413,1.7594,2,0.4932,106.6541,0.0,1,0,2.2723,0.15,0,0.0,0.0
10408,0.824,1.6645,2.2797,0.3985,0.0019435127181389197,0.5957,0.0812,0.0332,1.0,7,7.0,15,1.1667,0.0,0.7363,0.9751,0.8047,0.925,0.25,0.6244,0.6244,1.9636,2,0.5067,106.6741,0.0,1,0,0.1595,0.15,0,0.0,0.0
10409,3.7031,1.7664,40.574,0.2661,0.001943389414210213,0.5986,3.3094,0.1942,1.0,7,7.0,15,1.1667,0.0,0.1583,0.3167,0.1809,0.8974,0.375,0.6199,0.6199,2.2346,2,0.484,106.6941,0.0,1,0,7.3954,0.15,0,0.0,0.0
10410,3.5808,1.8571,35.902,0.3348,0.00194326598022026,0.5996,3.3383,0.1763,1.0,7,7.0,15,1.1667,0.0,0.177,0.3004,0.2213,0.9,0.375,0.385,0.385,1.7102,2,0.4911,106.7141,0.0,1,0,5.7091,0.15,0,0.0,0.0
10411,0.2985,1.7792,1.3479,0.3129,0.0019431424161880952,0.5942,0.0313,0.1111,1.0,7,7.0,15,1.1667,0.0,0.9251,0.9893,0.8737,0.9615,0.25,0.4166,0.4166,1.3809,2,0.5116,106.7341,0.0,1,0,0.0433,0.15,0,0.0,0.0
10412,0.9791,1.7392,2.6621,0.2163,0.001943018722132775,0.6089,0.1877,0.0443,1.0,7,7.0,15,1.1667,0.0,0.8163,1.0,0.8639,0.95,0.75,1.0315,1.0315,3.4041,2,0.5011,106.7541,0.0,1,0,0.6389,0.15,0,0.0,0.0
10413,3.0396,1.8042,20.8973,0.6879,0.0019428948980733734,0.5918,3.5053,0.1132,1.0,7,7.0,15,1.1667,0.0,0.2747,0.5579,0.2087,0.8444,0.25,0.429,0.429,1.8133,2,0.4851,106.7741,0.0,1,0,6.356,0.15,1,3.3618,0.0
10414,2.9875,1.8634,19.8353,0.3483,0.0019427709440289858,0.6021,2.9276,0.1663,1.0,7,7.0,15,1.1667,0.0,0.1937,0.4466,0.197,0.9,0.625,0.4233,0.4233,1.6682,2,0.4927,106.7941,0.0,1,0,4.8837,0.15,0,0.0,0.0
10415,3.142,1.9273,23.149,0.7247,0.001942646860018728,0.5962,3.2669,0.1047,1.0,7,7.0,15,1.1667,0.0,0.2747,0.5495,0.3309,0.8947,0.25,1.1615,1.1615,3.6237,2,0.4906,106.8141,0.0,1,0,11.8383,0.15,0,0.0,0.0
10416,3.3764,1.9998,29.2667,0.2668,0.0019425226460617348,0.5977,4.0937,0.1599,1.0,7,7.0,15,1.1667,0.0,0.2028,0.4332,0.1501,0.925,0.5,0.5438,0.5438,2.0559,2,0.4873,106.8341,0.0,1,0,8.4161,0.15,0,0.0,0.0
10417,3.4446,2.072,31.3315,0.3121,0.0019423983021771621,0.5962,2.7243,0.1402,1.0,7,7.0,15,1.1667,0.0,0.2186,0.3488,0.2557,0.9149,0.375,0.3694,0.3694,1.7661,2,0.493,106.8541,0.0,1,0,4.8114,0.15,0,0.0,0.0
10418,3.0541,2.1211,21.2024,0.0523,0.0019422738283841848,0.5991,0.9471,0.106,1.0,7,7.0,15,1.1667,0.0,0.2763,0.6513,0.325,0.9706,0.625,1.3348,1.3348,4.225,2,0.501,106.8741,0.0,1,0,4.0015,0.15,0,0.0,0.0
10419,3.2465,2.1774,25.7001,0.3464,0.0019421492247019985,0.5967,2.9194,0.2024,1.0,7,7.0,15,1.1667,0.0,0.146,0.4197,0.1889,0.878,0.375,0.2936,0.2936,1.4709,2,0.492,106.8941,0.0,1,0,4.2941,0.15,0,0.0,0.0
10420,3.3617,2.2366,28.8376,0.0413,0.0019420244911498186,0.6045,3.1777,0.1101,1.0,7,7.0,15,1.1667,0.0,0.2722,0.5,0.3472,1.0,0.5,1.2159,1.2159,3.7926,2,0.491,106.9141,0.0,1,0,12.0518,0.15,1,2.0471,0.0
10421,3.17,2.2833,23.8082,0.3708,0.0019418996277468805,0.5933,1.4515,0.1531,1.0,7,7.0,15,1.1667,0.0,0.2,0.4326,0.226,0.8974,0.375,0.3633,0.3633,1.5631,2,0.4986,106.9341,0.0,1,0,2.2688,0.15,0,0.0,0.0
10422,3.3152,2.3349,27.5273,0.3646,0.00194177463451244,0.6279,3.1578,0.2224,1.0,7,7.0,15,1.1667,0.0,0.1581,0.4516,0.2887,0.9333,0.875,1.0398,1.0398,3.3606,2,0.4915,106.9541,0.0,1,0,10.612,0.15,0,0.0,0.0
10423,1.5235,2.2943,4.5881,0.819,0.0019416495114657727,0.5972,1.8826,0.0272,1.0,7,7.0,15,1.1667,0.0,0.7286,0.8844,0.4846,0.8205,0.375,0.3322,0.3322,1.5525,2,0.5007,106.9741,0.0,1,0,2.9228,0.15,0,0.0,0.0
10424,3.5448,2.3568,34.6345,0.432,0.0019415242586261735,0.6035,3.4799,0.1279,1.0,7,7.0,15,1.1667,0.0,0.2408,0.3613,0.2425,0.9024,0.625,0.3359,0.3359,1.625,2,0.4853,106.9941,0.0,1,0,5.655,0.15,0,0.0,0.0
10425,4.0123,2.4396,55.2757,0.3531,0.0019413988760129583,0.603,4.5938,0.1217,1.0,7,7.0,15,1.1667,0.0,0.2545,0.3257,0.1485,0.925,0.625,1.6875,1.6875,5.1411,2,0.4847,107.0141,0.0,1,0,23.6168,0.15,0,0.0,0.0
10426,3.0073,2.468,20.2336,0.2896,0.0019412733636454632,0.6035,0.8765,0.1107,1.0,7,7.0,15,1.1667,0.0,0.2708,0.6042,0.3006,0.9706,0.75,1.5492,1.5492,4.8232,2,0.5027,107.034,0.0,1,0,4.2277,0.15,0,0.0,0.0
10427,3.2715,2.5082,26.3508,0.2078,0.001941147721543043,0.6001,2.7159,0.1842,1.0,7,7.0,15,1.1667,0.0,0.1686,0.4078,0.2279,0.9118,0.625,0.4068,0.4068,1.7828,2,0.4926,107.054,0.0,1,0,4.8418,0.15,0,0.0,0.0
10428,0.8274,2.4241,2.2873,0.2137,0.0019410219497250738,0.5986,0.0465,0.0151,1.0,7,7.0,15,1.1667,0.0,0.6591,0.9818,0.7375,0.9362,0.375,0.515,0.515,1.8466,2,0.5095,107.074,0.0,1,0,0.0859,0.15,0,0.0,0.0
10429,0.1477,2.3103,1.1592,0.2682,0.001940896048210951,0.5962,0.0161,0.1401,1.0,7,7.0,15,1.1667,0.0,0.9705,0.9958,0.9367,0.925,0.375,0.3609,0.3609,1.1805,2,0.5053,107.094,0.0,1,0,0.019,0.15,0,0.0,0.0
10430,3.232,2.3564,25.3293,0.1563,0.0019407700170200898,0.5791,2.5512,0.1499,1.0,7,7.0,15,1.1667,0.0,0.1935,0.4556,0.2583,0.975,0.0,0.569,0.569,2.2836,2,0.4871,107.114,0.0,1,0,5.826,0.15,0,0.0,0.0
10431,2.2367,2.3504,9.3623,0.2901,0.0019406438561719267,0.5996,3.2696,0.1069,1.0,7,7.0,15,1.1667,0.0,0.5515,0.6856,0.491,0.9167,0.375,0.3431,0.3431,1.6203,2,0.4936,107.134,0.0,1,0,5.2977,0.15,0,0.0,0.0
10432,3.4586,2.4058,31.7725,0.022,0.0019405175656859166,0.5972,3.4549,0.1676,1.0,7,7.0,15,1.1667,0.0,0.1878,0.3837,0.2304,1.0,0.25,0.4833,0.4833,1.9683,2,0.4874,107.154,0.0,1,0,6.8004,0.15,1,3.5936,0.0
10433,3.4966,2.4603,33.0024,0.3049,0.0019403911455815352,0.6006,3.4337,0.1601,1.0,7,7.0,15,1.1667,0.0,0.2,0.3913,0.2461,0.9394,0.5,0.4992,0.4992,2.0173,2,0.4904,107.174,0.0,1,0,6.9269,0.15,0,0.0,0.0
10434,3.3598,2.5053,28.7821,0.3183,0.0019402645958782783,0.5933,3.4245,0.1442,1.0,7,7.0,15,1.1667,0.0,0.2103,0.3948,0.2356,0.9062,0.375,0.4627,0.4627,1.9292,2,0.4908,107.194,0.0,1,0,6.6064,0.15,0,0.0,0.0
10435,0.325,2.3963,1.384,0.3421,0.0019401379165956613,0.5972,0.0367,0.1065,1.0,7,7.0,15,1.1667,0.0,0.9191,0.9711,0.8822,0.9412,0.5,0.5109,0.5109,1.666,2,0.5109,107.214,0.0,1,0,0.0611,0.15,0,0.0,0.0
10436,0.1255,2.2828,1.1337,0.3077,0.0019400111077532195,0.6011,0.0175,0.1441,1.0,7,7.0,15,1.1667,0.0,0.9781,0.9927,0.9471,0.9348,0.625,1.2583,1.2583,4.0205,2,0.5039,107.234,0.0,1,0,0.0703,0.15,0,0.0,0.0
10437,0.1117,2.1742,1.1181,0.5406,0.0019398841693705087,0.6064,0.0147,0.1395,1.0,7,7.0,15,1.1667,0.0,0.9771,1.0,0.9485,0.9375,0.625,1.2894,1.2894,4.1176,2,0.5035,107.254,0.0,1,0,0.0606,0.15,0,0.0,0.0
10438,3.4795,2.2395,32.444,0.2213,0.0019397571014671045,0.5981,3.2986,0.1612,1.0,7,7.0,15,1.1667,0.0,0.195,0.3693,0.2443,0.9394,0.375,0.4316,0.4316,1.8482,2,0.4828,107.274,0.0,1,0,6.0963,0.15,0,0.0,0.0
10439,2.995,2.2772,19.9855,0.2601,0.0019396299040626021,0.5947,3.0603,0.1846,1.0,7,7.0,15,1.1667,0.0,0.1648,0.4045,0.1862,0.925,0.125,0.4273,0.4273,1.7165,2,0.4931,107.294,0.0,1,0,5.2529,0.15,0,0.0,0.0
10440,3.0663,2.3167,21.4614,0.6154,0.0019395025771766171,0.6016,1.3614,0.07,1.0,7,7.0,15,1.1667,0.0,0.363,0.4593,0.4451,0.875,0.625,1.2789,1.2789,4.0465,2,0.4981,107.314,0.0,1,0,5.5087,0.15,0,0.0,0.0
10441,3.7336,2.3875,41.829,0.249,0.0019393751208287846,0.6006,3.5839,0.1442,1.0,7,7.0,15,1.1667,0.0,0.2127,0.3801,0.2588,0.9487,0.5,0.6556,0.6556,2.3019,2,0.4883,107.334,0.0,1,0,8.2496,0.15,0,0.0,0.0
10442,3.7391,2.4551,42.0616,0.5371,0.0019392475350387605,0.604,3.4549,0.2055,1.0,7,7.0,15,1.1667,0.0,0.148,0.272,0.2215,0.85,0.75,0.4378,0.4378,1.8987,2,0.4905,107.354,0.0,1,0,6.5598,0.15,0,0.0,0.0
10443,0.7727,2.371,2.1656,0.0228,0.00193911981982622,0.5933,0.2324,0.0125,1.0,7,7.0,15,1.1667,0.0,0.648,0.9745,0.7404,1.0,0.375,0.6092,0.6092,1.9316,2,0.51,107.374,0.0,1,0,0.4489,0.15,0,0.0,0.0
10444,3.4954,2.4272,32.9633,0.347,0.0019389919752108577,0.604,2.5153,0.1482,1.0,7,7.0,15,1.1667,0.0,0.217,0.3396,0.236,0.925,0.625,0.2762,0.2762,1.5334,2,0.4874,107.394,0.0,1,0,3.8568,0.15,1,2.0447,0.0
10445,3.6263,2.4872,37.5746,0.3821,0.0019388640012123898,0.5986,3.2842,0.158,1.0,7,7.0,15,1.1667,0.0,0.1982,0.3594,0.2471,0.85,0.375,0.4162,0.4162,1.8094,2,0.4908,107.414,0.0,1,0,5.9423,0.15,0,0.0,0.0
10446,0.111,2.3684,1.1174,0.4736,0.001938735897850551,0.5991,0.0127,0.1464,1.0,7,7.0,15,1.1667,0.0,0.9778,1.0,0.9546,0.9118,0.5,1.329,1.329,4.246,2,0.512,107.434,0.0,1,0,0.054,0.15,0,0.0,0.0
10447,3.258,2.4129,25.9986,0.374,0.0019386076651450965,0.5977,3.0384,0.1058,1.0,7,7.0,15,1.1667,0.0,0.2919,0.4689,0.2173,0.9231,0.25,0.5378,0.5378,2.0053,2,0.4843,107.454,0.0,1,0,6.0929,0.15,0,0.0,0.0
10448,0.1137,2.2979,1.1204,0.1755,0.0019384793031158015,0.5977,0.0153,0.1341,1.0,7,7.0,15,1.1667,0.0,0.963,1.0,0.9421,0.9697,0.375,1.304,1.304,4.1673,2,0.5111,107.474,0.0,1,0,0.0637,0.15,0,0.0,0.0
10449,3.2607,2.346,26.0677,0.1118,0.001938350811782461,0.5996,2.7302,0.1631,1.0,7,7.0,15,1.1667,0.0,0.1955,0.4098,0.2076,0.9259,0.5,0.3484,0.3484,1.6029,2,0.4855,107.494,0.0,1,0,4.3762,0.15,0,0.0,0.0
10450,0.4032,2.2489,1.4966,0.2139,0.00193822219116489,0.5986,0.0311,0.0933,1.0,7,7.0,15,1.1667,0.0,0.9037,0.9679,0.875,0.95,0.375,0.4513,0.4513,1.4804,2,0.5105,107.514,0.0,1,0,0.046,0.15,0,0.0,0.0
10451,3.4436,2.3086,31.3005,0.3761,0.0019380934412829233,0.6035,2.0225,0.1773,1.0,7,7.0,15,1.1667,0.0,0.1807,0.3697,0.2287,0.9062,0.625,0.5824,0.5824,2.1487,2,0.4885,107.534,0.0,1,0,4.3458,0.15,0,0.0,0.0
10452,3.6574,2.3761,38.7619,0.3014,0.0019379645621564157,0.5942,2.8878,0.1296,1.0,7,7.0,15,1.1667,0.0,0.2283,0.3533,0.2429,0.95,0.125,0.4917,0.4917,1.9384,2,0.492,107.554,0.0,1,0,5.5978,0.15,0,0.0,0.0
10453,3.0281,2.4087,20.6581,0.3801,0.001937835553805242,0.5991,3.3488,0.2857,1.0,7,7.0,15,1.1667,0.0,0.0641,0.4263,0.1817,0.9111,0.375,0.3812,0.3812,1.3385,2,0.4924,107.574,0.0,1,0,4.4824,0.15,0,0.0,0.0
10454,1.0983,2.3432,2.9991,0.4313,0.0019377064162492974,0.6104,1.1198,0.0456,1.0,7,7.0,15,1.1667,0.0,0.8007,0.8694,0.6813,0.9091,0.875,0.966,0.966,3.0986,2,0.5043,107.594,0.0,1,0,3.47,0.15,0,0.0,0.0
10455,3.5422,2.4031,34.5443,0.5893,0.0019375771495084959,0.582,2.7889,0.1375,1.0,7,7.0,15,1.1667,0.0,0.2036,0.3258,0.2538,0.8684,0.125,0.3493,0.3493,1.6814,2,0.4869,107.614,0.0,1,0,4.6891,0.15,0,0.0,0.0
10456,2.9357,2.4297,18.8341,0.2395,0.0019374477536027723,0.5947,0.9307,0.1785,1.0,7,7.0,15,1.1667,0.0,0.1737,0.4131,0.2485,0.9615,0.25,0.325,0.325,1.4129,2,0.5016,107.6339,0.0,1,0,1.315,0.15,0,0.0,0.0
10457,0.7292,2.3447,2.0735,0.3458,0.0019373182285520813,0.5967,0.0409,0.0084,1.0,7,7.0,15,1.1667,0.0,0.6555,0.9958,0.7474,0.9231,0.375,0.5264,0.5264,1.7857,2,0.5089,107.6539,0.0,1,0,0.0731,0.15,0,0.0,0.0
10458,2.2365,2.3393,9.3605,0.1139,0.0019371885743763965,0.5957,0.4803,0.0315,1.0,7,7.0,15,1.1667,0.0,0.4569,0.6954,0.4734,0.9394,0.25,0.513,0.513,1.9037,2,0.4981,107.6739,0.0,1,0,0.9144,0.15,0,0.0,0.0
10459,3.4337,2.394,30.9925,0.1616,0.0019370587910957132,0.604,1.3859,0.1002,1.0,7,7.0,15,1.1667,0.0,0.2979,0.4113,0.4116,0.925,0.875,1.3108,1.3108,4.1506,2,0.4952,107.6939,0.0,1,0,5.7524,0.15,0,0.0,0.0
10460,0.1014,2.2794,1.1067,0.5512,0.001936928878730045,0.5991,0.0137,0.1417,1.0,7,7.0,15,1.1667,0.0,0.9737,1.0,0.9446,0.8696,0.5,0.4134,0.4134,1.3454,2,0.5118,107.7139,0.0,1,0,0.0184,0.15,1,0.0067,0.0
10461,0.1757,2.1742,1.1921,0.1635,0.0019367988372994264,0.604,0.0181,0.1227,1.0,7,7.0,15,1.1667,0.0,0.9496,0.9928,0.9137,0.9778,0.625,1.3642,1.3642,4.4043,2,0.5032,107.7339,0.0,1,0,0.0796,0.15,0,0.0,0.0
10462,3.7767,2.2543,43.6702,0.104,0.0019366686668239109,0.5854,3.5723,0.2077,1.0,7,7.0,15,1.1667,0.0,0.1311,0.3296,0.2594,0.9259,0.125,0.6295,0.6295,2.2641,2,0.481,107.7539,0.0,1,0,8.0881,0.15,1,4.2296,0.0
10463,3.3379,2.3085,28.1594,0.3693,0.001936538367323573,0.5986,2.9651,0.1639,1.0,7,7.0,15,1.1667,0.0,0.1935,0.3629,0.1854,0.875,0.5,0.2968,0.2968,1.5122,2,0.4934,107.7739,0.0,1,0,4.4838,0.15,1,2.2207,0.0
10464,0.0556,2.1959,1.0572,0.7683,0.0019364079388185062,0.5986,0.0162,0.1611,1.0,7,7.0,15,1.1667,0.0,1.0,1.0,0.9511,0.8222,0.5,0.4207,0.4207,1.3482,2,0.5116,107.7939,0.0,1,0,0.0219,0.15,0,0.0,0.0
10465,2.9267,2.2324,18.6656,0.0613,0.0019362773813288243,0.5996,1.6004,0.0666,1.0,7,7.0,15,1.1667,0.0,0.3504,0.5255,0.4083,1.0,0.375,1.3385,1.3385,4.2348,2,0.4903,107.8139,0.0,1,0,6.7772,0.15,1,0.6021,0.0
10466,3.4461,2.2931,31.3779,0.4711,0.001936146694874661,0.5913,3.4542,0.1505,1.0,7,7.0,15,1.1667,0.0,0.1975,0.358,0.2308,0.8788,0.125,0.4392,0.4392,1.8124,2,0.4891,107.8339,0.0,1,0,6.2604,0.15,0,0.0,0.0
10467,0.1573,2.1863,1.1703,0.1613,0.0019360158794761693,0.6045,0.015,0.1303,1.0,7,7.0,15,1.1667,0.0,0.963,1.0,0.925,0.9091,0.625,1.3523,1.3523,4.3893,2,0.5115,107.8539,0.0,1,0,0.066,0.15,0,0.0,0.0
10468,3.2808,2.241,26.5959,0.074,0.001935884935153523,0.5967,3.6768,0.17,1.0,7,7.0,15,1.1667,0.0,0.186,0.3967,0.1827,0.963,0.5,0.3929,0.3929,1.7358,2,0.4819,107.8739,0.0,1,0,6.3821,0.15,0,0.0,0.0
10469,0.3327,2.1456,1.3948,0.2133,0.0019357538619269158,0.603,0.0219,0.1017,1.0,7,7.0,15,1.1667,0.0,0.9091,0.993,0.8995,0.9487,0.375,1.3351,1.3351,4.3098,2,0.5106,107.8939,0.0,1,0,0.0946,0.15,0,0.0,0.0
10470,0.7221,2.0744,2.0588,0.4852,0.0019356226598165598,0.604,0.0632,0.0319,1.0,7,7.0,15,1.1667,0.0,0.6804,0.9845,0.77,0.9231,0.5,0.5597,0.5597,1.8361,2,0.5025,107.9139,0.0,1,0,0.116,0.15,0,0.0,0.0
10471,0.1661,1.979,1.1807,0.464,0.0019354913288426889,0.6011,0.0194,0.1298,1.0,7,7.0,15,1.1667,0.0,0.9565,1.0,0.913,0.9149,0.75,1.3687,1.3687,4.4195,2,0.5047,107.9339,0.0,1,0,0.0856,0.15,0,0.0,0.0
10472,0.2352,1.8918,1.2652,0.1396,0.0019353598690255555,0.6001,0.0153,0.1358,1.0,7,7.0,15,1.1667,0.0,0.964,0.9928,0.9227,0.963,0.5,1.3604,1.3604,4.3909,2,0.5032,107.9539,0.0,1,0,0.0672,0.15,1,0.0084,0.0
10473,3.1612,1.9553,23.5979,0.2874,0.0019352282803854327,0.6001,3.1961,0.1032,1.0,7,7.0,15,1.1667,0.0,0.2795,0.5217,0.3967,0.9362,0.5,1.4031,1.4031,4.278,2,0.4841,107.9739,0.0,1,0,13.6729,0.15,0,0.0,0.0
10474,0.9438,1.9047,2.5698,0.762,0.0019350965629426127,0.6001,0.0178,0.115,1.0,7,7.0,15,1.1667,0.0,0.8992,0.9225,0.9312,0.8684,0.375,1.3827,1.3827,4.4837,2,0.5088,107.9939,0.0,1,0,0.0798,0.15,0,0.0,0.0
10475,0.0732,1.8131,1.0759,0.2263,0.0019349647167174083,0.603,0.0127,0.1518,1.0,7,7.0,15,1.1667,0.0,0.9927,1.0,0.9507,0.9231,0.625,1.3264,1.3264,4.302,2,0.5056,108.0139,0.0,1,0,0.0548,0.15,0,0.0,0.0
10476,2.1877,1.8319,8.9145,0.3605,0.0019348327417301517,0.5977,1.5336,0.0449,1.0,7,7.0,15,1.1667,0.0,0.4252,0.6916,0.3426,0.963,0.375,0.5022,0.5022,2.0465,2,0.4927,108.0339,0.0,1,0,3.1385,0.15,0,0.0,0.0
10477,0.3344,1.757,1.397,0.0636,0.0019347006380011952,0.6094,0.0125,0.1232,1.0,7,7.0,15,1.1667,0.0,0.9549,0.9774,0.9558,0.975,0.875,1.376,1.376,4.4441,2,0.508,108.0539,0.0,1,0,0.0556,0.15,0,0.0,0.0
10478,3.5755,1.8479,35.7132,0.2405,0.001934568405550911,0.6011,3.7477,0.2728,1.0,7,7.0,15,1.1667,0.0,0.0795,0.3709,0.1605,0.9697,0.5,0.6691,0.6691,2.249,2,0.4815,108.0739,0.0,1,0,8.4285,0.15,0,0.0,0.0
10479,0.5897,1.785,1.8034,0.0943,0.0019344360443996904,0.6016,0.0474,0.063,1.0,7,7.0,15,1.1667,0.0,0.8258,0.9775,0.8216,0.9697,0.625,0.5637,0.5637,1.8323,2,0.5108,108.0939,0.0,1,0,0.0869,0.15,0,0.0,0.0
10480,2.1053,1.801,8.2093,0.3565,0.001934303554567946,0.5898,1.4104,0.1134,1.0,7,7.0,15,1.1667,0.0,0.2653,0.6531,0.3686,0.9231,0.25,0.3739,0.3739,1.601,2,0.4943,108.1139,0.0,1,0,2.2581,0.15,0,0.0,0.0
10481,2.3281,1.8274,10.2579,0.381,0.0019341709360761086,0.6064,1.6585,0.1279,1.0,7,7.0,15,1.1667,0.0,0.2478,0.6593,0.3498,0.875,0.75,0.246,0.246,1.236,2,0.4968,108.1339,0.0,1,0,2.05,0.15,0,0.0,0.0
10482,3.8398,1.928,46.5151,0.2158,0.0019340381889446302,0.5972,3.6719,0.1573,1.0,7,7.0,15,1.1667,0.0,0.1975,0.3487,0.2384,0.9487,0.25,0.6615,0.6615,2.3442,2,0.4858,108.1539,0.0,1,0,8.6077,0.15,0,0.0,0.0
10483,3.8318,2.0232,46.1471,0.4448,0.0019339053131939821,0.5967,3.593,0.1394,1.0,7,7.0,15,1.1667,0.0,0.2172,0.3213,0.2627,0.9062,0.375,0.59,0.59,2.183,2,0.4898,108.1739,0.0,1,0,7.8434,0.15,0,0.0,0.0
10484,0.5099,1.9475,1.6651,0.5856,0.0019337723088446548,0.6025,0.0294,0.1183,1.0,7,7.0,15,1.1667,0.0,0.9466,0.9618,0.9241,0.9362,0.625,1.3096,1.3096,4.2034,2,0.5115,108.1939,0.0,1,0,0.1234,0.15,0,0.0,0.0
10485,0.8079,1.8905,2.2433,0.3034,0.0019336391759171602,0.5928,0.0611,0.0318,1.0,7,7.0,15,1.1667,0.0,0.7005,0.9645,0.7481,0.8974,0.375,0.636,0.636,2.0451,2,0.5026,108.2139,0.0,1,0,0.125,0.15,0,0.0,0.0
10486,2.8934,1.9407,18.0547,0.3975,0.001933505914432028,0.5957,3.356,0.268,1.0,7,7.0,15,1.1667,0.0,0.08,0.4667,0.2017,0.8947,0.375,0.3401,0.3401,1.2492,2,0.4858,108.2338,0.0,1,0,4.1922,0.15,0,0.0,0.0
10487,0.1347,1.8504,1.1442,0.3164,0.0019333725244098095,0.5996,0.0143,0.1488,1.0,7,7.0,15,1.1667,0.0,0.9825,0.9956,0.9364,0.9394,0.625,0.3606,0.3606,1.1917,2,0.5104,108.2538,0.0,1,0,0.0171,0.15,0,0.0,0.0
10488,3.6629,1.941,38.9732,0.3097,0.0019332390058710747,0.5942,3.5619,0.1563,1.0,7,7.0,15,1.1667,0.0,0.2749,0.3791,0.4271,0.9091,0.125,0.4028,0.4028,1.6176,2,0.4813,108.2738,0.0,1,0,5.7618,0.15,0,0.0,0.0
10489,3.4343,2.0157,31.0086,0.109,0.0019331053588364144,0.5938,3.3291,0.1561,1.0,7,7.0,15,1.1667,0.0,0.1951,0.3984,0.2257,0.9756,0.25,0.7015,0.7015,2.4055,2,0.4915,108.2938,0.0,1,0,8.0079,0.15,0,0.0,0.0
10490,3.1536,2.0726,23.4192,0.346,0.001932971583326438,0.6035,3.3663,0.1089,1.0,7,7.0,15,1.1667,0.0,0.2722,0.5385,0.3467,0.9062,0.875,1.3277,1.3277,4.0552,2,0.4912,108.3138,0.0,1,0,13.6512,0.15,0,0.0,0.0
10491,0.2215,1.98,1.248,0.8961,0.001932837679361776,0.5972,0.0794,0.1387,1.0,7,7.0,15,1.1667,0.0,0.9661,0.9958,0.9333,0.8718,0.625,0.3864,0.3864,1.2595,2,0.5106,108.3338,0.0,1,0,0.1,0.15,0,0.0,0.0
10492,0.0614,1.8841,1.0633,0.208,0.0019327036469630775,0.5967,0.0137,0.1628,1.0,7,7.0,15,1.1667,0.0,1.0,1.0,0.9473,0.963,0.5,0.3976,0.3976,1.2857,2,0.504,108.3538,0.0,1,0,0.0176,0.15,0,0.0,0.0
10493,1.8504,1.8824,6.3626,0.172,0.0019325694861510121,0.603,1.225,0.0115,1.0,7,7.0,15,1.1667,0.0,0.5088,0.8584,0.3532,0.9394,0.625,0.604,0.604,2.3628,2,0.4946,108.3738,0.0,1,0,2.8946,0.15,1,0.3888,0.0
10494,0.5629,1.8164,1.7557,0.1988,0.0019324351969462695,0.5996,0.044,0.0554,1.0,7,7.0,15,1.1667,0.0,0.8277,0.9958,0.8267,0.9697,0.625,0.6725,0.6725,2.2867,2,0.5067,108.3938,0.0,1,0,0.1007,0.15,0,0.0,0.0
10495,0.5866,1.7549,1.7979,0.2821,0.0019323007793695583,0.6011,0.0302,0.0506,1.0,7,7.0,15,1.1667,0.0,0.8214,0.9921,0.8571,0.9333,0.5,0.3808,0.3808,1.3162,2,0.5035,108.4138,0.0,1,0,0.0398,0.15,0,0.0,0.0
10496,3.1826,1.8263,24.1082,0.1294,0.001932166233441608,0.5986,2.7294,0.1801,1.0,7,7.0,15,1.1667,0.0,0.1744,0.4419,0.2197,0.9394,0.375,0.3569,0.3569,1.6473,2,0.4869,108.4338,0.0,1,0,4.496,0.15,0,0.0,0.0
10497,2.6201,1.866,13.7367,0.0057,0.0019320315591831666,0.5986,3.0268,0.203,1.0,7,7.0,15,1.1667,0.0,0.1489,0.6418,0.236,1.0,0.375,0.3481,0.3481,1.2461,2,0.4934,108.4538,0.0,1,0,3.7716,0.15,0,0.0,0.0
10498,3.4779,1.9466,32.3932,0.0484,0.0019318967566150024,0.5977,2.8047,0.1284,1.0,7,7.0,15,1.1667,0.0,0.233,0.3204,0.2448,1.0,0.375,0.3001,0.3001,1.6022,2,0.4908,108.4738,0.0,1,0,4.4938,0.15,0,0.0,0.0
